id,vehicle_id,color,automatic,odometer_range,market_country,number_of_doors,number_of_seats,fuel_type,make,description,vehicle_type,horsepower,year,model,body_type,msrp,extras,avg_daily_price,list_countries,list_cities,list_latitudes,list_longitudes
1372200,1372200,SILVER,1,40-50,US,4.0,5.0,GASOLINE,TOYOTA,"This Toyota is a very clean and stylish car. 
It’s great on fuel economy. 
Comes with adaptive cruise control and lane keep assist.
Compact car easy to maneuver around miami and in tight parking spots 
If you have any future questions please reach out to me. 
I hope you enjoy the vehicle and have a fun and safe trip!",CAR,139.0,2020.0,Corolla,SEDAN,20050.0,"PREPAID_REFUEL,UNLIMITED_MILES",37.0,US,Cooper City,26.0479600,-80.2760100
1347322,1347322,WHITE,0,70-80,US,2.0,5.0,GASOLINE,HONDA,"Come take a drive in this quick and smooth Si! This car is clean inside and out. You can unlock, lock, and start this car all with just having the key in your pocket! Enjoy the kick of VTEC while having the sun roof open. 6 Speed manual transmission makes it even more fun to drive. 205 HP, 2.4L Engine, 22 City/ 31 HWY this little monster gets great milage! For years this car was my dream car and now I am letting you all have the chance to take it out for a drive.",CAR,205.0,2014.0,Civic,COUPE,24290.0,"PREPAID_REFUEL,UNLIMITED_MILES",49.0,US,Inman,35.0232200,-82.0760200
1350051,1350051,,1,0-10,US,0.0,0.0,,FORD,"If you wanna ride
Ride the white horse
If you wanna ride
Ride the white horse
White horse
Ride the white horse
White horse
Ride the white horse
No, no, no
If you wanna be rich
You got to be a ......
You got to be a .....
I said, ""Rich""
Rich
You .....
If you wanna ride
Ride the white pony
Ride, ride the white pony
White pony
White pony",SUV,275.0,2021.0,Bronco,FOUR_DOOR_SUV,35880.0,"PREPAID_REFUEL,UNLIMITED_MILES",129.0,US,Southfield,42.4751200,-83.2415000
1339160,1339160,BLACK,1,0-10,US,5.0,8.0,HYBRID,TOYOTA,"Hybrid 8 passenger van
Very fuel efficient for road trips or the city.
Luxurious interior and very comfortable seating for all. Plenty of luggage space too. 

As of 2022, the Sienna is available as a hybrid only. It uses the same 243 hp 2.5-liter powertrain as the Highlander Hybrid, again offering FWD as standard and AWD optionally. The Sienna's fuel economy is nearly identical to the Highlander Hybrid, scoring 36/36 mpg with FWD and 35/36 mpg with AWD. In the Sienna and Highlander Hybrid, we've found this setup to provide sufficient low-end electric torque to get the vehicles moving",MINIVAN,245.0,2022.0,Sienna,PASSENGER_MINIVAN,40575.0,"PREPAID_REFUEL,UNLIMITED_MILES",129.0,"US,US","El Paso,El Paso","31.7937300,31.7937300","-106.3933200,-106.3933200"
1319452,1319452,WHITE,1,0-10,US,4.0,5.0,GASOLINE,BMW,"Super excited to rent my BRAND NEW BMW X3 xDrive30i to the Turo community! This Gorgeous car is in ABSOLUTE PRISTINE condition and is surely quite the eye candy! You will definitely LOVE this car as much as the next person! The Luxury feeling is AMAZING!

This beautiful vehicle comes with lots of tech goodies such as wireless Apply Car Play/Android Auto, , blind spots alert, an astounding infotainment system, LIVE cockpit and much more! 

The car sits on 19” bi-color Jet Black Rims! Interior includes Ambient lighting, Tacora Res Perforated SensaTec Sport Seats, Heated Seats & Steering Wheel, Power Driver’s Seat w/ Power Lumbar, front AND rear USB charger ports! 

One of the most amazing features of this car is its IMMACULATE Panoramic Sunroof w/ Power Sunshade!

Don’t hesitate and quickly get into the driver seat of this beauty! 

Please note:

There is NO smoking in the car, Turo will charge a $250 fee if there is any residual odor in the vehicle for cigarettes, cigars, marijuana, etc.

This car does take Premium gas as well, please provide receipts as proof when returning the car. Thanks!",SUV,248.0,2022.0,X3,FOUR_DOOR_SUV,45700.0,"PREPAID_REFUEL,UNLIMITED_MILES",86.0,"US,US,US","Little Falls,Totowa,Bloomfield","40.8721500,40.9138000,40.7917800","-74.2044700,-74.2053000,-74.1986300"
1369609,1369609,,1,0-10,US,4.0,5.0,GASOLINE,TOYOTA,"The 2019 Toyota Yaris is a subcompact car that is known for its excellent gas mileage, upscale interior, and impressive handling in different driving conditions. The exterior of the car is eye-catching and features cutting-edge technology. The interior of the car is cozy and features Apple CarPlay. The car is also known for its excellent gas mileage and its ability to handle different driving conditions. 

This vehicle is sporty and enjoyable to drive. It has a slew of enjoyable features, including:

* Keyless Entry 
* Remote start
* Rearview camera, 
* USB/AUX port, 
* Keyless Entry 
* Sporty handle Plus a whole lot more!
* Toll Pass Included (Charges will apply) 

The vehicle is clean, has very low mileage, drives superbly, is non-smoking, affordable, and due to its compact but comfortable form, it is easy to maneuver around the city and on long journeys.

Rentals are available for both long and short periods of time. 

 ALL OF OUR CARS ARE METICULOUSLY CLEANED AND SANITIZED BEFORE AND AFTER EVERY USE OF THE CAR.	

	
REQUIREMENT TO RENT:

-  VALID, UNEXPIRED Driver's license for renter or additional drivers 
-  Driver's NAME must MATCH the reservation


This is a strict NO-SMOKING and NO PETS ALLOWED Vehicle!!! 

Feel free to contact us with any questions you may have.",CAR,106.0,2019.0,Yaris,SEDAN,16600.0,"PREPAID_REFUEL,UNLIMITED_MILES",37.0,US,Houston,29.7290000,-95.4634500
1428542,1428542,WHITE,1,90-100,US,4.0,5.0,GASOLINE,FORD,"Reliable car, great for trips and fits in compact parking space. Save on gas with this gas saving vehicle. The car is well maintained. Great for errands and long distance trip with my unlimited mileage so you can drive with peace of mind and not worry about going above the maximum mileage limit. Please no smoking of any kind inside the car for the health of other rentals as you would be charged up to $250. Any toll will be billed to me and passed on to you after your trip, transponder number 010300062214832. Do not take it to snow without prior permission.",CAR,160.0,2013.0,Focus,FOUR_DOOR_HATCHBACK,19200.0,"PREPAID_REFUEL,UNLIMITED_MILES",45.0,US,Fremont,37.5536200,-122.0669700
1414508,1414508,GRAY,1,30-40,US,4.0,5.0,GASOLINE,JEEP,"If any single brand could perfectly represent modern American driving preferences, that would be Jeep, and the venerable off-road brand's bread and butter is the Grand Cherokee. Unlike its soft-road capable rivals, the Grand Cherokee is a true Jeep that can tackle the most challenging trails in North America. Despite this capability, it doesn't punish passengers with an unrefined highway ride or require you to compromise on luxury features.",SUV,293.0,2019.0,Grand Cherokee,FOUR_DOOR_SUV,41445.0,"PREPAID_REFUEL,UNLIMITED_MILES",69.0,"US,US,US","Detroit,Detroit,Ann Arbor","42.4090100,42.4090100,42.2566700","-83.1618700,-83.1623800,-83.6745700"
1365491,1365491,OTHER,1,40-50,US,4.0,5.0,GASOLINE,HYUNDAI,"This Hyundai Santa Fe is perfect for cruising Central Florida and enjoying our gorgeous weather. Comfort, quality, and most of all a complete peace of mind. 
Please check out all the pictures for all the features of this car.

- VEHICLE FEATURES
+ Big trunk that can hold 5+ bags
+ Android Auto / Apple CarPlay
+ Bluetooth
+ Backup Camera 
+ Blind Spot Mirror
+ Enhanced Cruise Control w/ Lane Keep Assist, Proximity Assist

   For your safety and convenience (all showed in last few pictures)
+ Emergency Roadside Assistance Kit 
+ Emergency Tire Sealant Inflator 
+ Digital Car Air Pump

- COVID-19 RESPONSE
Vehicle undergo deep cleaning and sanitization prior to delivery. All interior and exterior touch points - including the steering wheel, AC controls and Radio. Your safety and comfort is my top priority. 

- DELIVERY OPTIONS
Last minute reservations are welcome! The car is available for instant booking 24/7. 

- FOR PICK UP & DROP OFF
All deliveries and drop off will be contactless by Turo guidelines. The vehicle will be located at your select location (airport, hotel etc) and it will be returned to the same place  where it was delivered

-  TOLL 
+ Save Time to take the toll? This Car is equipped with a toll transponder (SunPass - ID# 039911811010)
+ The charges will be sent to you for reimbursement through TURO within 1-2 week after the trip is over.

- FUEL 
Car will always be delivered with a full tank of gas. 

- CLEANLINESS
Car will be delivered with a clean interior and exterior, please return it in the same condition. 
Please absolutely NO smoking. This will incur a mandatory $250.00 cleaning fee.
Pets not allowed at the moment. 
The Cleaning fee policy for Turo can be found here - https://support.turo.com/hc/en-us/articles/207320447-Cleaning-the-car

- EXTENDED TRIP
If by any chance you need to extend the trip, please inform us 24-48 hours ahead.

- LANGUAGE SUPPORT 
* Hablo Español
* 中文 （廣東話 和 國語）

Please do not hesitate to message me for any questions.
I am here to help make your Central Florida Trip, awesome!

----Required by Host-----
-Valid Driver's License

For everyone’s safety all pick ups and drop offs will be contactless and the key will be in the car waiting for you.

With Turo’s new contactless handoffs the following items are mandatory before picking up the car:

1. Please upload a photo of your drivers license to trip photos 
2. Please upload a photo of yourself holding your license

You can upload these photos by going to your reservation page scrolling down and where it says “add photos” tap there to upload.",SUV,185.0,2020.0,Santa Fe,FOUR_DOOR_SUV,26275.0,"PREPAID_REFUEL,UNLIMITED_MILES,BEACH_GEAR,CHILD_SAFETY_SEAT,STROLLER",51.0,"US,US","Orlando,Belle Isle","28.4813600,28.4849900","-81.3312600,-81.3505500"
1312818,1312818,GRAY,1,60-70,US,4.0,7.0,GASOLINE,VOLVO,"Our 2016 Volvo XC90 is a seven-passenger luxury crossover SUV that comes with the Momentum trim level.  This is truly a nice vehicle.  I was impressed the first time I got in and drove it.  It has definite pick me up and safety features to protect you and your family.  Plenty of room, seats 7.  

**Premium gas required**. It is very important for the performance of the vehicle to add the correct gas.  Thanks!!
** NO smoking or vaping allowed.  Consuming or storing any tobacco or marijuana substance is strongly forbidden!

Standard equipment on the Momentum includes 18-inch alloy wheels, adjustable drive modes, LED foglights, heated mirrors, a panoramic sunroof, roof rails, automatic wipers, a hands-free power tailgate, a rearview camera, rear parking sensors, lane departure warning, keyless entry and ignition, dual-zone automatic climate control, leatherette (premium vinyl) upholstery, a digital gauge cluster display, eight-way power front seats (with power lumbar), driver memory settings, 40/20/40-split second-row seats (with individual slide and recline functions), a 50/50-split third-row seat and an auto-dimming rearview mirror. Technology features include a configurable digital gauge cluster display, a 9-inch central touchscreen, a navigation system, voice controls, Bluetooth phone and audio connectivity, smartphone app integration and a 10-speaker sound system with satellite radio, an auxiliary audio input jack and a USB port.

The Volvo XC90 T6 comes with a supercharged and turbocharged 2.0-liter four-cylinder engine that pumps out 316 hp and 295 lb-ft of torque. All-wheel drive comes standard.",SUV,316.0,2016.0,XC90,FOUR_DOOR_SUV,49800.0,"PREPAID_REFUEL,UNLIMITED_MILES,CHILD_SAFETY_SEAT",89.0,US,Salt Lake City,40.7150900,-111.8396900
1345610,1345610,SILVER,1,40-50,US,4.0,5.0,GASOLINE,JEEP,"🛫💙🛫I will deliver to and pick up only at the airport West Economy Lot, if it’s not listed as an option on Turo - please select the Peoria Station delivery option to check out and text me to request airport delivery.

✈️ This is a dedicated Denver airport vehicle 

🚙
Imagine your perfect vacation in the mountains… This beautiful Jeep Cherokee Limited 4x4 will help you create the best experience and memories in Colorado. It is equipped with everything needed for your comfort, is fun to drive, and comes with: 
Leather Seats, Navigation System, Bluetooth, Backup Camera, Remote Start, and Heated Seats. This Cherokee seats 5 and drives very smoothly.  You will love this car and all the features this limited trim offers. The car is located in Centennial, but I can deliver to the airport. I take pride in how well I maintain, clean and disinfect my cars so you would have a peace of mind during your trip.

5 star  ⭐️⭐️⭐️⭐️⭐️ service is my mission 🥇
                     
🚘 We are the AIRBNB for cars

💺 We offer EXTRAS!
                                                                           
📝 No Deposit Required/No Contract To Sign
                                                                       
⏳ Instant Booking / No Waiting For Approval
                                                             
🚗 Remote Check In/Out/Immediate Service
                                                                      
🏛 Simple Fast And Professional Process
                                                                       
⛽ 24/7 Roadside Assistance Included

🚭 Smoking / vaping / smoking weed is forbidden by Turo policy, it’s additional charges of $250 per incident and can result in removal from Turo

📩 Contact me if you have any questions or need help with delivery",SUV,271.0,2019.0,Cherokee,FOUR_DOOR_SUV,34695.0,"PREPAID_REFUEL,UNLIMITED_MILES,CHILD_SAFETY_SEAT",63.0,US,Greenwood Village,39.5984200,-104.8768900
1462563,1462563,SILVER,1,10-20,US,4.0,5.0,GASOLINE,KIA,"You are looking at a 2020 Kia Forte that is perfect for cruising Miami. You will enjoy this car by yourself, with your couple or the whole family. Its a 5 seater car with plenty of room on the trunk and great on gas. All of our cars are extremely well maintained, clean, sanitized and ready to make your trip as enjoyable as it could be.

🏆This is a one of our most rented vehicles. It gives our customer

⭐️Fully AUTOMATIC transmission
⭐️Great engine power
⭐️ Very Cold A/C
⭐️ Apple CarPlay & Android Auto
⭐️ Backup Camera
⭐️Amazing handling
⭐️ No special skills required
⭐️ A regular driver's license is all that's needed

📸 Enjoy yourself at this beautiful city taking snaps with the scenery, going to our most visited places and having fun at night clubs or restaurants.

❄️PERFECT IN COLD WEATHER
As you may know, Florida is not so cold but the winter wind may make you want to turn on the heating. This car is great on all weathers.

🏎EASY TO DRIVE - Fully automatic
You don't have to know how to drive a stick shift and no special license is needed.  

🎧 GREAT SOUNDING INFOTAINMENT
This car has bluetooth, CD, AUX and USB so you will be ready to enjoy your greatest hits on the road.

Experience the thrill of cruising to:
🔹Ft. Lauderdale
🔹Miami Beach
🔹Key West
🔹West Palm Beach
🔹Key Biscayne

This vehicle is great for:
🔸Roadtrips
🔸Short rides
🔸Commutes
🔸Highway trips
🔸Traveling with the whole family
🔸Or just going to point A > B

🎖️I take great pride in keeping my cars cleaned and SANITIZED. To prevent the spread of germs during flu season. Every car is sanitized and cleaned thoroughly with anti-bacterial before and after each trip. Rest assured you are driving the world's cleanest germ free rental car on the market! 


::::::::::Required at pick-up::::::::::
🔹 Valid Driver's License

** WARNING** 

Parking is available for you when dropping off your car at our office with patrolled security but we take no responsibility for any theft or damage to vehicles left on the premises. 

- PLEASE READ -
🔸Treat the car like you will treat your own car Please!
🔸You must be 21 to rent this car with a valid drivers license.

🎉We treat our clients like family and have plenty of other cars available if you're in the market for a great time in Florida.  We have group rates, and have no problem accommodating special requests.",CAR,147.0,2020.0,Forte,SEDAN,19290.0,"PREPAID_REFUEL,UNLIMITED_MILES,CHILD_SAFETY_SEAT",37.0,US,Dania Beach,26.0497000,-80.1541100
1353746,1353746,WHITE,1,30-40,US,4.0,5.0,GASOLINE,LAND_ROVER,"Range Rover Velar All- Wheel - Drive 5 Passanger Luxury SUV

HIGHLIGHTS:
✅ Heat // AC // Massage in front Seats 
✅ Complimentary Pick Up a few minutes from Down Town Bellevue 
✅ Professionally CLEANED, SANITIZED & DISINFECTED prior to every rental!
✅ 2 Child Safety Seats Available upon request (5-110lb)

DESCRIPTION:
This fully loaded Range Rover Velar is a roomy all-wheel- drive SUV that gets great gas mileage and does great in ALL weather conditions! Discover the beautiful PNW with this professionally cleaned Range Rover. In the winter, it’s great for the snow, mountains, beaches and city streets.

Our favorite features are the heated, Air Conditioned & Massage loaded front seats. Other features include HUGE sun roof, parking sensors, backup cameras, Apple Car Play, Collision Avoidance, Lane Departure Warning, 4WD, Navigation, USB & Bluetooth & HD Sound System. 

COMPLIMENTARY DROP- OFF/ PICK- UP INFO:
Our complimentary drop-off & Pick - Up Location is a few minutes away from DT Bellevue. This is about 15 minutes away from DT Seattle, 10 minutes to Kirkland and 10 to Redmond. Also, 2 booster seats are available upon request. 

We kindly ask that you take very good care of our vehicle and bring it back clean. Please pre-select post trip cleaning using “Extras” during check out or clean the car prior to check out. Thank you!

PETS:
No pets in the car. Thank you for kindly understanding! 

NO SMOKING. NO OFF ROADING. PLEASE TAKE CARE OF OUR VEHICLE. 

THANK YOU! We look forward to hosting you!",SUV,380.0,2018.0,Range Rover Velar,FOUR_DOOR_SUV,89300.0,"PREPAID_REFUEL,UNLIMITED_MILES,CHILD_SAFETY_SEAT",172.0,"US,US","Bellevue,Bellevue","47.5755500,47.6298800","-122.1368600,-122.1873300"
1317691,1317691,SILVER,1,50-60,US,4.0,5.0,GASOLINE,TOYOTA,"SUV RAV 4 TOYOTA   WITH 5 SEATS PERFECT FOR YOUR TRAVEL PERFECT FOR YOUR FAMILY BIG BAGGAGE SPACE GREAT CAR GREAT CONDITIONS PERFECT FOR YOU FOR YOUR FAMILY THE CAR HAVE BLUETOOTH, USB BACK CAMERA, GPS AND MORE I 100% SURE YOU WILL BE HAPPY RENTING THIS CAR ENJOY MY CAR ENJOY FLORIDA",SUV,176.0,2017.0,RAV4,FOUR_DOOR_SUV,24410.0,"PREPAID_REFUEL,UNLIMITED_MILES,CHILD_SAFETY_SEAT",40.0,US,Davenport,28.2489600,-81.5656700
1353746,1353746,WHITE,1,30-40,US,4.0,5.0,GASOLINE,LAND_ROVER,"Range Rover Velar All- Wheel - Drive 5 Passanger Luxury SUV

HIGHLIGHTS:
✅ Heat // AC // Massage in front Seats 
✅ Complimentary Pick Up a few minutes from Down Town Bellevue 
✅ Professionally CLEANED, SANITIZED & DISINFECTED prior to every rental!
✅ 2 Child Safety Seats Available upon request (5-110lb)

DESCRIPTION:
This fully loaded Range Rover Velar is a roomy all-wheel- drive SUV that gets great gas mileage and does great in ALL weather conditions! Discover the beautiful PNW with this professionally cleaned Range Rover. In the winter, it’s great for the snow, mountains, beaches and city streets.

Our favorite features are the heated, Air Conditioned & Massage loaded front seats. Other features include HUGE sun roof, parking sensors, backup cameras, Apple Car Play, Collision Avoidance, Lane Departure Warning, 4WD, Navigation, USB & Bluetooth & HD Sound System. 

COMPLIMENTARY DROP- OFF/ PICK- UP INFO:
Our complimentary drop-off & Pick - Up Location is a few minutes away from DT Bellevue. This is about 15 minutes away from DT Seattle, 10 minutes to Kirkland and 10 to Redmond. Also, 2 booster seats are available upon request. 

We kindly ask that you take very good care of our vehicle and bring it back clean. Please pre-select post trip cleaning using “Extras” during check out or clean the car prior to check out. Thank you!

PETS:
No pets in the car. Thank you for kindly understanding! 

NO SMOKING. NO OFF ROADING. PLEASE TAKE CARE OF OUR VEHICLE. 

THANK YOU! We look forward to hosting you!",SUV,380.0,2018.0,Range Rover Velar,FOUR_DOOR_SUV,77100.0,"PREPAID_REFUEL,UNLIMITED_MILES,CHILD_SAFETY_SEAT",172.0,"US,US","Bellevue,Bellevue","47.5755500,47.6298800","-122.1368600,-122.1873300"
1329508,1329508,WHITE,1,20-30,US,4.0,5.0,GASOLINE,,"2018 GENESIS G80 3.3T Sport

PLEASE READ BEFORE YOU TEXT ME! 
1. Yes the car is available to rent if you put in your dates and times you want the car and it shows available. It will tell you if the car is not available with your desired pick up and drop off times. 

2. Yes I can deliver the car to the airport or your location for a fee which will show you in the delivery section when you follow the booking steps. 

3. In order to see what the total price will be please follow the check out process with your dates and times picked up. I can’t see all the Turo fees that are charged so please don’t ask what the total cost will be. 

4. Any other questions are great!

You will receive the car super clean and sanitized. All I ask is that you return the car in the same condition as you received it. 99% of renters wash it and vacuum it out before returning it and I highly recommend that to avoid any cleaning fees just to be safe.  If I have to end up washing the car inside and out after your trip then all I ask is you reimburse me for it.  If you run out of time to wash it before returning the car I totally understand. It happens more than you think. Just communicate with me and I don’t have a problem washing and cleaning the car after your trip. 

Check out my other vehicles I rent out! Click on my profile and scroll down

We currently have...
	
	2022 C8 3LT Convertible 😍
        2022 BMW M-Series M440i
        2022 BMW M-Series M4
	2022 GMC Sierra 2500 HD Denali Duramax
        2022 Ford Bronco 
	2022 Ford Bronco (Red edition) 
	2022 Cadillac Escalade Platinum 
	2022 Chevrolet Silverado 2500HD 
	2022 Mercedes Sprinter Van 
        2018 BMW M4
	2018 Dodge Challenger HELLCAT 
        2017 BMW X5
        2016 Chevrolet Corvette Stingray C7
	2016 Maserati Ghibli 
	2018 Chevrolet Tahoe
	2019 Cadillac Escalade ESV 
	
Convertible:          
        2018 Chevrolet Camaro Convertible 
	2016 BMW M2 Convertible 
        2017 Mercedes Benz C43 AMG Convertible 
	2018 BMW M4 Convertible 
        2015 BMW M4 Convertible 
	2015 BMW 428I Convertible M Package 
	2013 BMW Z4 

Tesla:
	2016 Tesla Model X 90D 
	2016 Tesla Model S 90D
	
Diesel: 
	2016 Chevrolet Silverado Duramax Diesel
	2013 GMC Sierra 3500 Dually Flatbed Diesel",,,,,,,"PREPAID_REFUEL,UNLIMITED_MILES,CHILD_SAFETY_SEAT",57.0,US,Phoenix,33.4495800,-111.9875500
1345879,1345879,SILVER,1,10-20,US,4.0,10.0,GASOLINE,,"This Ford Transit HD is an all around excellent vehicle for anyone! GREAT for large family/groups. This vehicle is perfect for drive around the city and or for long family/business trips. Plenty space for luggage's and suitcases.

It’s safety features include GPS, rear view monitor, rear camera alert, to name a few. Dual front and rear USB outlets. Owner has added a multi 4 in 1 phone charging cable (iPhone, Android & C outlet).

This Ford Transit HD It’s smooth ride will make you love driving this vehicle and very good on gas.

***** We’ve got other vehicles to suit your needs *****

https://turo.com/us/en/drivers/20348218 (Copy & Paste link)

Ford Transit passenger van 350 HD 
Ford Transit passenger 350 
Hyundai Santa FE 
Hyundai Santa FE 
Tesla Model 3",,,,,,,"PREPAID_REFUEL,UNLIMITED_MILES,CHILD_SAFETY_SEAT",175.0,"US,US","Plantation,Plantation","26.1270100,26.1212600","-80.2805000,-80.2776900"
1359240,1359240,BLUE,1,30-40,US,4.0,5.0,GASOLINE,MAZDA,"🛫💙🛫I can deliver to and pick up at the airport West Economy Lot, please add airport delivery at the time of reservation, IF it’s not listed as a delivery option on Turo - please select the Peoria Station delivery option to check out and text me to request airport delivery.

🚙 This Mazda CX-5 Grand Touring AWD is a perfect car for Colorado. Stay safe and comfortable during your trip with the following features:

⭐️All Wheel Drive
⭐️Blind Spot Alert
⭐️Backup camera
⭐️Sunroof/ moonroof 
⭐️Bluetooth 
⭐️Aux/MP3 enabled/Android and Apple CarPlay 
⭐️Heated front seats
⭐️Leather interior
⭐️Traction control
⭐️Speed-sensing steering 
⭐️Bose 10 speaker stereo system 

And many more features for your comfort and safety.

5 star  ⭐️⭐️⭐️⭐️⭐️ service is my mission 🥇
                         
🚘 We are the AIRBNB for cars

💺 We offer EXTRAS!
                                                                           
📝 No Deposit Required/No Contract To Sign
                                                                       
⏳ Instant Booking / No Waiting For Approval
                                                             
🚗 Remote Check In/Out/Immediate Service
                                                                      
🏛 Simple Fast And Professional Process
                                                                       
⛽ 24/7 Roadside Assistance Included

🚭 Smoking / vaping / smoking weed is forbidden by Turo policy, it’s additional charges of $250 per incident and can result in removal from Turo.

📩 Please contact me if you have any questions or need help with delivery",SUV,187.0,2019.0,CX-5,FOUR_DOOR_SUV,31445.0,"PREPAID_REFUEL,UNLIMITED_MILES,CHILD_SAFETY_SEAT",74.0,US,Greenwood Village,39.5980500,-104.8768500
1341616,1341616,SILVER,1,80-90,US,4.0,5.0,GASOLINE,NISSAN,"Note : Currently, due to airport restrictions,  HNL airport pickup/dropoff is unavailable. But the car location is approximately 5 miles from the airport with Uber price of average $16 each way.
Features 
Drive in my Compact and economical 2016 Versa Note.
Significant Standard Features
109-horsepower, 1.6-liter four-cylinder engine
Front-wheel drive
Air conditioning
Bluetooth hands-free phone connectivity
Power side mirrors
Required in every new car: front airbags, antilock brakes 
Interior design4.6
Performance4.5
Value for the money4.8
Exterior styling4.6
Reliability4.8
***Delivery Fee includes Pick up and drop off ; ( delivery free for trips for 7 days or more)
""”""""""""",CAR,109.0,2016.0,Versa Note,FOUR_DOOR_HATCHBACK,16380.0,"PREPAID_REFUEL,UNLIMITED_MILES,CHILD_SAFETY_SEAT,CHILD_SAFETY_SEAT,COOLER,CHILD_SAFETY_SEAT,UNLIMITED_MILES",38.0,US,Honolulu,21.3258100,-157.8549800
1348797,1348797,GRAY,1,0-10,US,4.0,5.0,GASOLINE,,"This 2022 Mazda CX-30 is fun, simple to drive, and very maneuverable. Great to take on a road trip, and super easy to park anywhere!  It’s got excellent fuel efficiency that lets you travel up to 25 mpg in the city and 33 mpg on the highway. Seats up to 5 comfortably with ample cargo space. 

Blind spot monitoring with rear cross traffic alert
LED headlights
Auto on/off headlights
LED daytime running lights
LED combination taillights
Rain-sensing variable-intermittent windshield wipers

8-speaker audio system with Mazda Harmonic Acoustics
Bluetooth hands-free phone and audio streaming capability
2 USB audio inputs
Apple CarPlay integration
Android Auto integration
8.8-inch large center display
Mobile 911 automatic emergency notification
HD Radio
Infotainment system voice command
Multifunction Commander control
Pandora internet radio integration
Radio Broadcast Data System program information
SMS text message audio delivery and reply

Mazda Advanced Keyless Entry System
Push Button Start
Electronic parking brake
12-volt power outlet
Front map lights and cargo area light
Vinyl-covered sun visors with extensions
Steering-wheel-mounted audio and cruise control switches
Dual-zone automatic climate control system

🛬 Pickups / Drop offs 🛫

Cleanliness
- Car will be given clean with full tank of gas. We expect the same when returned.
- Although car can be pet friendly, car needs to be returned pet hair free or $150 fine.

⚠️🚭🚭🚭NO SMOKING! 🚭🚭🚭⚠️
We will charge up to $250 to get the smell out the car.

Why rent from us? 

✅ Show drivers license and get the keys right away. NO WAITING!
✅ Full tank of gas at start. No more annoying empty gas tank! 
✅ Clean and disinfected cars. We want you to enjoy and stay safe! 
✅ We guarantee customer satisfaction EVERY single rental! 
✅ All cars are INSTANT BOOKING! Time is precious, we won't waste your time!",,,,,,,"PREPAID_REFUEL,UNLIMITED_MILES,CHILD_SAFETY_SEAT,COOLER",70.0,US,Houston,30.0140600,-95.4554600
1390475,1390475,,1,10-20,US,4.0,5.0,GASOLINE,,"🌟Spacious🌟Sleek 🌟Sexy 

✅AVAILABLE 24/7. (LAST MIN, SHORT/LONG TERM)
✅DELIVER ANYWHERE AT ANYTIME!
✅FLEXIBLE & ADAPTABLE HOST.



Come check out this bold 2021 Jet Black Chevy Blazer RS… This sporty mid-size SUV is ready to impress with an eye-catching exterior design and tech-packed interior. If you’re looking for a stylish SUV with premium amenities, consider the Chevy Blazer RS. Offering classy & sophisticated design with performance and capability to match, this l Blazer delivers a blend of style and substance that will make your next drive anything but ordinary.

It comes with a 308-horsepower, turbocharged 3.6 L six-cylinder engine, and 9-speed automatic transmission. On the inside you will be greeted to RS leather specific seating, dual-zone automatic climate control, rear parking sensors, and rearview camera, along with 8in infotainment & digital gauge cluster. Additionally, four USB ports, Bluetooth, Apple CarPlay, Android Auto, and Satellite radio. 

INFOTAINMENT SYSTEM:
The Chevy Blazer infotainment system is a reliable, straightforward one. The control knob takes care of most of the menu navigation. Just rotate through the menus, pushing to select. This system performs well with little fuss, keeping you tuned into the road.

❗In closing, we have kept this car in great condition for all our clients to enjoy.  Please take care of it and I hope you have an amazing time driving this vehicle around Houston.

Please treat the car with extra care:
🚫No Pets
🚭No Smoking
🆔️Must be 21+ to book
💢Return Car REFUELED, Cleaned & Washed
⚠️Mindful of mileage


Car is located near the Galleria & Dominion Post Oak Apartments in Houston. 
Delivery is available!",,,,,,,"PREPAID_REFUEL,UNLIMITED_MILES,CHILD_SAFETY_SEAT,GOLF_CLUBS",87.0,US,Houston,29.7435300,-95.4635400
1347292,1347292,,1,80-100,JM,,,,,"This is a crossover between a car and minivan. It can seat 7 persons or use as a 5 seater with extra luggage space, ideal for families with lots of luggage or persons that need extra space. It runs and drive very smooth with a powerful 1.8L engine ideal for long trips with comfortable steering , handling and versatility",,,,,,,"PREPAID_REFUEL,UNLIMITED_MILES,CHILD_SAFETY_SEAT,PORTABLE_GPS",90.0,JM,Montego Bay,18.5075200,-77.8799400
